path,pred_label,confidence,p(Portraits),p(Protests),p(Casualities),p(Posts)
/content/drive/MyDrive/Data/Predict/454261872_1044595927231343_1978415779535282362_n.jpg,notlabeled,0.395,0.3491,0.05,0.395,0.2059
/content/drive/MyDrive/Data/Predict/454149011_2879810192157250_8198377470560192577_n.jpg,notlabeled,0.3467,0.292,0.0833,0.3467,0.2781
/content/drive/MyDrive/Data/Predict/454141476_1089260436089345_8043168814781795604_n.jpg,notlabeled,0.7274,0.0397,0.1024,0.1304,0.7274
/content/drive/MyDrive/Data/Predict/454360385_1158791325410706_7475410164818960669_n.jpg,notlabeled,0.4147,0.2717,0.4147,0.2073,0.1063
/content/drive/MyDrive/Data/Predict/454059294_18159603745312348_6685292408865140374_n.webp,notlabeled,0.3369,0.1599,0.3369,0.303,0.2002
/content/drive/MyDrive/Data/Predict/454159848_1199909704382039_3640964658143817624_n.jpg,notlabeled,0.7685,0.7685,0.0519,0.1003,0.0793
/content/drive/MyDrive/Data/Predict/470202403_18263104339251821_9092441137151786302_n.jpg,notlabeled,0.6054,0.0781,0.2272,0.0893,0.6054
/content/drive/MyDrive/Data/Predict/454110714_7924228874313304_1966641761484713712_n.jpg,notlabeled,0.6029,0.6029,0.1242,0.1683,0.1046
/content/drive/MyDrive/Data/Predict/454275457_1853884348431165_1469549732584701032_n.jpg,notlabeled,0.7348,0.0531,0.1386,0.0735,0.7348
/content/drive/MyDrive/Data/Predict/453831074_1205283444150826_4574786299236578332_n.jpg,notlabeled,0.4831,0.0489,0.4831,0.2288,0.2391
/content/drive/MyDrive/Data/Predict/454272456_1007021260890098_328427008948951964_n.jpg,notlabeled,0.6227,0.1533,0.1108,0.1133,0.6227
/content/drive/MyDrive/Data/Predict/454159848_506305608548019_2453401871969176510_n.jpg,notlabeled,0.7296,0.7296,0.0438,0.0824,0.1442
/content/drive/MyDrive/Data/Predict/454138529_306954225773275_584202918815019183_n.jpg,Posts,0.8343,0.0616,0.0646,0.0395,0.8343
/content/drive/MyDrive/Data/Predict/454275444_7898882793510249_8093425012651530144_n.jpg,notlabeled,0.62,0.62,0.086,0.1361,0.158
/content/drive/MyDrive/Data/Predict/453970742_1012473327235929_6038330585781508703_n.jpg,notlabeled,0.3857,0.3857,0.1035,0.2624,0.2484
/content/drive/MyDrive/Data/Predict/454270191_1029475828911686_9148591702621437990_n.heic,notlabeled,0.4622,0.4622,0.0885,0.3321,0.1173
/content/drive/MyDrive/Data/Predict/454108526_801077345192453_4439932175777452807_n.jpg,notlabeled,0.3462,0.1568,0.1741,0.3462,0.3229
/content/drive/MyDrive/Data/Predict/454299025_3634216066829234_8893154086336099069_n.jpg,notlabeled,0.5121,0.5121,0.1029,0.2257,0.1593
/content/drive/MyDrive/Data/Predict/454283396_1046600330211494_4389193881935994058_n.webp,notlabeled,0.5542,0.1824,0.1262,0.1372,0.5542
/content/drive/MyDrive/Data/Predict/469908232_18364565926142320_1912678633930785874_n.jpg,notlabeled,0.3661,0.0811,0.1954,0.3661,0.3574
/content/drive/MyDrive/Data/Predict/454105865_1014425096574032_4879887044508398063_n.jpg,notlabeled,0.5687,0.1587,0.1443,0.1283,0.5687
/content/drive/MyDrive/Data/Predict/454374083_18159602983312348_4765481899396509113_n.webp,notlabeled,0.3572,0.2051,0.3572,0.2761,0.1617
/content/drive/MyDrive/Data/Predict/454376535_407825949076027_8007328300629859006_n.jpg,notlabeled,0.7917,0.105,0.0362,0.0671,0.7917
/content/drive/MyDrive/Data/Predict/454183099_507863805116447_1987751252041980381_n.jpg,notlabeled,0.5669,0.0454,0.5669,0.0833,0.3044
/content/drive/MyDrive/Data/Predict/454284565_468991825916288_4542426194892139624_n.jpg,Portraits,0.8072,0.8072,0.0458,0.0728,0.0741
/content/drive/MyDrive/Data/Predict/472929534_18496638619004092_7924730748207383008_n.jpg,notlabeled,0.7157,0.7157,0.1019,0.0604,0.1219
/content/drive/MyDrive/Data/Predict/468515903_17948863559885589_1548420169352616064_n.jpg,notlabeled,0.4975,0.0687,0.3249,0.1089,0.4975
/content/drive/MyDrive/Data/Predict/453797128_362356193418990_6034130015228711747_n.jpg,notlabeled,0.3725,0.3725,0.0728,0.2788,0.2759
/content/drive/MyDrive/Data/Predict/454288883_965670825313876_5413118750472232564_n.jpg,notlabeled,0.5438,0.5438,0.2264,0.0525,0.1773
/content/drive/MyDrive/Data/Predict/454163321_377761128399780_1486981301164247921_n.jpg,notlabeled,0.3365,0.069,0.3365,0.3237,0.2708
/content/drive/MyDrive/Data/Predict/454313394_1036618970711885_8201594568829318445_n.heic,notlabeled,0.7692,0.0693,0.0904,0.0711,0.7692
/content/drive/MyDrive/Data/Predict/454157792_844923207569245_2840223126799775057_n.jpg,notlabeled,0.5511,0.5511,0.1045,0.2288,0.1156
/content/drive/MyDrive/Data/Predict/454339793_1418354552182388_5304433143041890543_n.jpg,notlabeled,0.6386,0.6386,0.0444,0.1779,0.1391
/content/drive/MyDrive/Data/Predict/454030209_1562979077929028_3976390062652294335_n.jpg,notlabeled,0.7659,0.7659,0.0599,0.0681,0.1061
/content/drive/MyDrive/Data/Predict/454032189_288537017684911_6254520618667987518_n.jpg,notlabeled,0.4723,0.3225,0.1034,0.4723,0.1017
/content/drive/MyDrive/Data/Predict/454180617_1004881444361331_7251008530047979026_n.jpg,notlabeled,0.6221,0.6221,0.0867,0.0726,0.2186
/content/drive/MyDrive/Data/Predict/453751725_18269951791240301_2160000365369393319_n.jpg,notlabeled,0.691,0.691,0.1592,0.0484,0.1014
/content/drive/MyDrive/Data/Predict/454110722_464366819742215_2508141562796000790_n.jpg,notlabeled,0.4585,0.0727,0.3422,0.1266,0.4585
/content/drive/MyDrive/Data/Predict/454284633_874490641400782_8033336825780480264_n.jpg,notlabeled,0.5869,0.1095,0.1906,0.113,0.5869
/content/drive/MyDrive/Data/Predict/454360366_751570823652577_6315645618562491253_n.jpg,notlabeled,0.5759,0.0856,0.2118,0.1267,0.5759
/content/drive/MyDrive/Data/Predict/453860359_2293858607626034_3352057825024965529_n.jpg,notlabeled,0.4496,0.182,0.1124,0.4496,0.2559
/content/drive/MyDrive/Data/Predict/502158056_599493293163493_569032523054441957_n.jpg,notlabeled,0.6668,0.1319,0.084,0.6668,0.1173
/content/drive/MyDrive/Data/Predict/454239840_464928286315780_5350158435983143243_n.jpg,notlabeled,0.5037,0.5037,0.0964,0.1819,0.218
/content/drive/MyDrive/Data/Predict/454191823_3825778407675825_8094001758895653831_n.jpg,notlabeled,0.424,0.3044,0.0841,0.424,0.1875
/content/drive/MyDrive/Data/Predict/454164812_1560602371527702_5583675779044376237_n.webp,notlabeled,0.3464,0.3464,0.2843,0.1526,0.2167
/content/drive/MyDrive/Data/Predict/453817363_1555484288657978_2410535393671832600_n.jpg,notlabeled,0.3653,0.0706,0.2407,0.3234,0.3653
/content/drive/MyDrive/Data/Predict/454165303_1188428255527208_4473702341547025088_n.jpg,notlabeled,0.5457,0.1424,0.5457,0.2139,0.098
/content/drive/MyDrive/Data/Predict/454760253_1056845625851927_2083730820102692820_n.jpg,notlabeled,0.4602,0.4602,0.0749,0.2201,0.2447
/content/drive/MyDrive/Data/Predict/454270193_458525607007561_5914129355424122452_n.jpg,notlabeled,0.6539,0.6539,0.1407,0.124,0.0813
/content/drive/MyDrive/Data/Predict/454166835_499027919206011_1917449631743182932_n.jpg,notlabeled,0.6464,0.6464,0.085,0.0903,0.1783
/content/drive/MyDrive/Data/Predict/454185960_1790822841446906_6441944840959689085_n.jpg,notlabeled,0.5406,0.5406,0.0437,0.1496,0.2661
/content/drive/MyDrive/Data/Predict/454145566_3821033824778652_7684478930796595099_n.jpg,notlabeled,0.6813,0.0853,0.1663,0.0671,0.6813
/content/drive/MyDrive/Data/Predict/453870958_18343969699187049_3693809479658356140_n.jpg,notlabeled,0.5832,0.5832,0.0243,0.2923,0.1003
/content/drive/MyDrive/Data/Predict/454048902_780726907344796_6742162754595272220_n.jpg,notlabeled,0.5453,0.096,0.1597,0.1991,0.5453
/content/drive/MyDrive/Data/Predict/454154130_792445183055687_5402888363639898711_n.jpg,notlabeled,0.7428,0.1325,0.7428,0.0795,0.0453
/content/drive/MyDrive/Data/Predict/453828383_3704574659757435_3138806612027724563_n.jpg,notlabeled,0.463,0.051,0.2308,0.463,0.2553
/content/drive/MyDrive/Data/Predict/468710577_18089563669518946_5821531417040618544_n.jpg,notlabeled,0.3251,0.2336,0.1976,0.3251,0.2437
/content/drive/MyDrive/Data/Predict/454262659_2202387063474108_1630763460545709765_n.jpg,notlabeled,0.5079,0.5079,0.0705,0.1783,0.2432
/content/drive/MyDrive/Data/Predict/454252119_1020997436072067_744507679894554262_n.jpg,notlabeled,0.427,0.427,0.3126,0.0603,0.2001
/content/drive/MyDrive/Data/Predict/454108277_841393298084051_3917056950736576209_n.jpg,Posts,0.802,0.0848,0.0599,0.0533,0.802
/content/drive/MyDrive/Data/Predict/454187950_515376784349690_429381135919422279_n.jpg,notlabeled,0.4787,0.2924,0.1224,0.4787,0.1064
/content/drive/MyDrive/Data/Predict/454142454_2812086609098048_3243413088067195728_n.jpg,notlabeled,0.3665,0.0711,0.2123,0.3501,0.3665
/content/drive/MyDrive/Data/Predict/453967037_1250474806332389_7214705155827239058_n.jpg,notlabeled,0.7318,0.0757,0.1228,0.0697,0.7318
/content/drive/MyDrive/Data/Predict/453972861_18428485708064623_7824028946400707721_n.jpg,notlabeled,0.4594,0.1243,0.1632,0.2531,0.4594
/content/drive/MyDrive/Data/Predict/454042815_1566718790611042_8181111979738186603_n.jpg,notlabeled,0.7699,0.1168,0.0444,0.0689,0.7699
/content/drive/MyDrive/Data/Predict/454080182_1727240744686478_4148307109370709652_n.jpg,notlabeled,0.5204,0.5204,0.1258,0.0915,0.2624
/content/drive/MyDrive/Data/Predict/453215893_18034340798317201_5036316947498992571_n.jpg,notlabeled,0.4435,0.4435,0.0979,0.1499,0.3087
/content/drive/MyDrive/Data/Predict/454045315_366922082927658_2759687967449568931_n.heic,notlabeled,0.5557,0.1628,0.0888,0.1927,0.5557
/content/drive/MyDrive/Data/Predict/470170702_18051408698067496_5561057058719412072_n.jpg,notlabeled,0.6535,0.1029,0.1323,0.1113,0.6535
/content/drive/MyDrive/Data/Predict/454159847_334022873009337_9011035615070053740_n.jpg,notlabeled,0.799,0.799,0.0384,0.0506,0.1119
/content/drive/MyDrive/Data/Predict/454155892_817166776958788_5795895308983678696_n.jpg,notlabeled,0.5045,0.2114,0.1193,0.1649,0.5045
/content/drive/MyDrive/Data/Predict/470220272_18051408593067496_1762471762472522464_n.jpg,notlabeled,0.6425,0.2054,0.1066,0.0456,0.6425
/content/drive/MyDrive/Data/Predict/469175239_17874907779217066_7619992234581994468_n.jpg,notlabeled,0.4904,0.0971,0.1266,0.4904,0.2859
/content/drive/MyDrive/Data/Predict/454426351_18428485747064623_3558031155026898307_n.jpg,notlabeled,0.354,0.1133,0.2456,0.354,0.2871
/content/drive/MyDrive/Data/Predict/454166542_1187004995952692_94471020963609929_n.webp,notlabeled,0.4139,0.4139,0.0918,0.0945,0.3998
/content/drive/MyDrive/Data/Predict/454095862_524391940109554_8599310838510805497_n.jpg,notlabeled,0.4887,0.0961,0.1525,0.4887,0.2627
/content/drive/MyDrive/Data/Predict/454047579_18440368774036516_4571402347596531434_n.jpg,notlabeled,0.616,0.0905,0.1113,0.1822,0.616
/content/drive/MyDrive/Data/Predict/454162370_857535235833362_1220544927098212799_n.jpg,notlabeled,0.5143,0.1244,0.1518,0.5143,0.2095
/content/drive/MyDrive/Data/Predict/453962435_305643755903368_8345213563237872976_n.jpg,notlabeled,0.525,0.525,0.1447,0.1151,0.2152
/content/drive/MyDrive/Data/Predict/454161925_363179643323039_7722209246445279741_n.jpg,notlabeled,0.4294,0.4294,0.0502,0.2398,0.2806
/content/drive/MyDrive/Data/Predict/454142465_496274236472870_6220221314710682051_n.jpg,notlabeled,0.6502,0.6502,0.131,0.0933,0.1255
/content/drive/MyDrive/Data/Predict/469813738_17867769891258586_6329972689245344245_n.jpg,notlabeled,0.3562,0.0477,0.3413,0.2547,0.3562
/content/drive/MyDrive/Data/Predict/454216506_1190097458921852_1598037392254571193_n.jpg,Casualities,0.8071,0.1002,0.0429,0.8071,0.0498
/content/drive/MyDrive/Data/Predict/453872243_18441482770047443_2411055991003384834_n.jpg,notlabeled,0.4059,0.4059,0.166,0.3069,0.1212
/content/drive/MyDrive/Data/Predict/454317108_18321059575157649_2273679817887328763_n.jpg,Posts,0.8184,0.0506,0.0535,0.0775,0.8184
/content/drive/MyDrive/Data/Predict/454295049_18245038732248494_2026709599878792569_n.jpg,notlabeled,0.786,0.0759,0.0657,0.786,0.0724
/content/drive/MyDrive/Data/Predict/453889069_372571909277098_3236035247039853431_n.webp,notlabeled,0.5818,0.5818,0.0608,0.1084,0.249
/content/drive/MyDrive/Data/Predict/454405914_499469109237519_5098421013283534776_n.jpg,notlabeled,0.4757,0.4757,0.0299,0.3104,0.1841
/content/drive/MyDrive/Data/Predict/453660372_809653414538268_9202741127351715643_n.jpg,notlabeled,0.4615,0.1751,0.2163,0.1472,0.4615
/content/drive/MyDrive/Data/Predict/453895562_476823895203428_6142504946894933635_n.heic,notlabeled,0.363,0.2602,0.0685,0.3083,0.363
/content/drive/MyDrive/Data/Predict/453904924_899829615501669_7293560927679601318_n.webp,notlabeled,0.3515,0.3515,0.0667,0.2339,0.3479
/content/drive/MyDrive/Data/Predict/454166310_789079853438871_7310930018349694345_n.jpg,notlabeled,0.4406,0.4406,0.1811,0.1056,0.2728
/content/drive/MyDrive/Data/Predict/454114239_2035010240230462_7137612027678337662_n.jpg,notlabeled,0.2955,0.2623,0.2955,0.2026,0.2396
/content/drive/MyDrive/Data/Predict/454255051_534352158930395_5142388271655239975_n.heic,notlabeled,0.7993,0.7993,0.0553,0.0684,0.0771
/content/drive/MyDrive/Data/Predict/453653941_1199215187873173_5377631043997899408_n.heic,notlabeled,0.7485,0.7485,0.0583,0.0871,0.1061
/content/drive/MyDrive/Data/Predict/454364235_800189315615302_2049687658762733195_n.jpg,notlabeled,0.6933,0.6933,0.0735,0.0785,0.1547
/content/drive/MyDrive/Data/Predict/454038252_1183851209323566_6255362961263881779_n.jpg,notlabeled,0.4179,0.4179,0.2658,0.1184,0.198
/content/drive/MyDrive/Data/Predict/454125948_1201779494570716_7565198562525572288_n.jpg,notlabeled,0.454,0.454,0.0792,0.1954,0.2714
/content/drive/MyDrive/Data/Predict/454015836_382513601208459_7590718916173226606_n.jpg,notlabeled,0.4128,0.3639,0.4128,0.1218,0.1016
/content/drive/MyDrive/Data/Predict/454152286_3788385251427600_2322067547252616690_n.jpg,notlabeled,0.5908,0.1472,0.1358,0.1262,0.5908
/content/drive/MyDrive/Data/Predict/469320782_18380494078108849_3291488819869862797_n.jpg,notlabeled,0.4511,0.1396,0.1714,0.2379,0.4511
/content/drive/MyDrive/Data/Predict/454342109_1035027481677524_2029772253294413192_n.webp,notlabeled,0.5274,0.1819,0.0878,0.2029,0.5274
/content/drive/MyDrive/Data/Predict/454090836_1022966052668607_3308301695671889578_n.jpg,notlabeled,0.3451,0.2694,0.044,0.3415,0.3451
/content/drive/MyDrive/Data/Predict/454217349_3724001471248592_3014096277364835420_n.heic,Portraits,0.829,0.829,0.0516,0.0455,0.0739
/content/drive/MyDrive/Data/Predict/454317037_18321059551157649_8205908337901561030_n.jpg,notlabeled,0.6177,0.0906,0.1095,0.1822,0.6177
/content/drive/MyDrive/Data/Predict/454039332_477391025043988_3694110243197251051_n.jpg,notlabeled,0.3655,0.1864,0.2693,0.1789,0.3655
/content/drive/MyDrive/Data/Predict/454140321_1170525027555747_2593689766602630891_n.heic,notlabeled,0.6656,0.1122,0.0914,0.1308,0.6656
/content/drive/MyDrive/Data/Predict/454151557_485030994277974_8874329617458455812_n.jpg,notlabeled,0.6668,0.1319,0.084,0.6668,0.1173
/content/drive/MyDrive/Data/Predict/453657939_482775041117708_591712077858362452_n.jpg,notlabeled,0.4393,0.1624,0.2336,0.1647,0.4393
/content/drive/MyDrive/Data/Predict/454134622_871182214886903_8697624132149711825_n.jpg,notlabeled,0.3665,0.3665,0.1847,0.1845,0.2643
/content/drive/MyDrive/Data/Predict/454329693_18440368795036516_7587447415084184587_n.jpg,notlabeled,0.3097,0.1813,0.2505,0.3097,0.2585
/content/drive/MyDrive/Data/Predict/453996583_18065182657577926_2898317611328365990_n.jpg,notlabeled,0.6303,0.068,0.201,0.1008,0.6303
/content/drive/MyDrive/Data/Predict/453966736_18030810923181103_8583724495798720313_n.jpg,notlabeled,0.5254,0.2688,0.1424,0.5254,0.0634
/content/drive/MyDrive/Data/Predict/454005817_18321059578157649_3590897424356744387_n.jpg,notlabeled,0.3042,0.1818,0.2529,0.3042,0.2611
/content/drive/MyDrive/Data/Predict/454362071_480267304610614_595273028172250480_n.heic,notlabeled,0.3517,0.3517,0.3457,0.0548,0.2478
/content/drive/MyDrive/Data/Predict/453842184_1028294622232954_8405885374718054898_n.jpg,notlabeled,0.6092,0.6092,0.0305,0.2958,0.0645
/content/drive/MyDrive/Data/Predict/453860571_1924508261397524_3020803515340392617_n.heic,notlabeled,0.6907,0.6907,0.0571,0.1141,0.138
/content/drive/MyDrive/Data/Predict/454185002_797812382549771_1205192246973626627_n.jpg,notlabeled,0.4091,0.1596,0.2344,0.197,0.4091
/content/drive/MyDrive/Data/Predict/454261696_975374897701005_5444549561353165114_n.jpg,notlabeled,0.4244,0.2017,0.1993,0.1745,0.4244
/content/drive/MyDrive/Data/Predict/453146524_1183409889368520_7874607955998471362_n.jpg,notlabeled,0.5566,0.2284,0.5566,0.0922,0.1229
/content/drive/MyDrive/Data/Predict/454266554_1533821757216328_219403931919093846_n.heic,notlabeled,0.6174,0.2075,0.0408,0.1343,0.6174
/content/drive/MyDrive/Data/Predict/469542001_18364565950142320_2776309471238328532_n.jpg,notlabeled,0.4726,0.2309,0.0676,0.2289,0.4726
/content/drive/MyDrive/Data/Predict/470237289_18051408647067496_1578320494819024293_n.jpg,notlabeled,0.5135,0.3455,0.0666,0.0743,0.5135
/content/drive/MyDrive/Data/Predict/454142465_501894962524470_7701014127136232189_n.jpg,notlabeled,0.5822,0.5822,0.1525,0.1202,0.145
/content/drive/MyDrive/Data/Predict/454198211_18457274464044804_286389603975168922_n.jpg,notlabeled,0.7292,0.7292,0.032,0.1111,0.1277
/content/drive/MyDrive/Data/Predict/454319473_858519526200554_8339259183805879543_n.heic,notlabeled,0.5956,0.5956,0.1161,0.1315,0.1568
/content/drive/MyDrive/Data/Predict/453977562_18361917802108849_4268911250629027719_n.jpg,notlabeled,0.598,0.1266,0.1683,0.107,0.598
/content/drive/MyDrive/Data/Predict/454026821_473882915379058_9130470161836874561_n.heic,notlabeled,0.4557,0.2426,0.0653,0.2363,0.4557
/content/drive/MyDrive/Data/Predict/454289846_1190732132258391_7000060709902000531_n.jpg,notlabeled,0.5827,0.1826,0.1005,0.1342,0.5827
/content/drive/MyDrive/Data/Predict/453928993_3821063704881221_609039256445786209_n.jpg,notlabeled,0.5644,0.2984,0.0584,0.0788,0.5644
/content/drive/MyDrive/Data/Predict/453375029_1014218216869852_4218890812578587928_n.jpg,notlabeled,0.5334,0.2046,0.5334,0.1682,0.0937
/content/drive/MyDrive/Data/Predict/454242909_2281984775478004_3936067634629330256_n.heic,notlabeled,0.7056,0.7056,0.0533,0.122,0.1191
/content/drive/MyDrive/Data/Predict/454145076_913983493871961_8345547561325545041_n.jpg,notlabeled,0.753,0.753,0.0267,0.1236,0.0967
/content/drive/MyDrive/Data/Predict/470223184_18051408518067496_8328706729761818324_n.jpg,notlabeled,0.648,0.1404,0.1194,0.0922,0.648
/content/drive/MyDrive/Data/Predict/454062444_1217337379285532_3348877401853592522_n.webp,notlabeled,0.3827,0.373,0.0537,0.1906,0.3827
/content/drive/MyDrive/Data/Predict/454254079_18440368759036516_3492405345927078706_n.jpg,notlabeled,0.3766,0.1575,0.2239,0.2419,0.3766
/content/drive/MyDrive/Data/Predict/454144887_1012778087066124_6327640716998804163_n.heic,notlabeled,0.4968,0.2542,0.1005,0.1484,0.4968
/content/drive/MyDrive/Data/Predict/454022373_896679488969473_2808633727435799686_n.jpg,notlabeled,0.4157,0.0919,0.2518,0.4157,0.2406
/content/drive/MyDrive/Data/Predict/453843481_17857743549227149_7551023453105786747_n.jpg,notlabeled,0.4569,0.4569,0.1129,0.2991,0.1311
/content/drive/MyDrive/Data/Predict/454187949_470441125875106_7930774967005239000_n.jpg,notlabeled,0.4258,0.359,0.1268,0.4258,0.0884
/content/drive/MyDrive/Data/Predict/452428187_1189308448780602_953895801628303649_n.jpg,notlabeled,0.3319,0.2216,0.1717,0.3319,0.2748
/content/drive/MyDrive/Data/Predict/454192130_2193679564346109_2209355857610759109_n.jpg,notlabeled,0.7092,0.7092,0.0881,0.081,0.1218
/content/drive/MyDrive/Data/Predict/454004868_18321059560157649_2408285100000842652_n.jpg,notlabeled,0.3528,0.2219,0.1974,0.2279,0.3528
/content/drive/MyDrive/Data/Predict/470211050_18051408626067496_9025609242328808374_n.jpg,notlabeled,0.3987,0.1891,0.2248,0.1875,0.3987
/content/drive/MyDrive/Data/Predict/454213032_8318388168213361_6004453690984024980_n.heic,notlabeled,0.536,0.1926,0.0664,0.2051,0.536
